year,id,authors,title,venue,paper_year
2000,0091961,"Fuentes, Montserrat, Timothy G. F. Kittel and Doug Nychka",Sensitivity of ecological models to climate drivers: Statistical ensembles for forcing,Ecological Applications,2006
2000,0091961,"Hoeting, Jennifer A., Richard A. Davis, Andrew A. Merton, and Sandra E. Thompson",Model Selection for Geostatistical Models,Ecological Applications,2006
2000,0091961,"Newman, K. B., S. T. Buckland, S. T. Lindley, L. Thomas, and C. Fernandez",Hidden process models for animal population dynamics,Ecological Applications,2006
2000,0091961,"Canham, Charles D. and Maria Uriarte",Analysis of Neighborhood Dynamics of Forest Ecosystems using Likelihood Methods and Modeling,Ecological Applications,2006
2000,0091961,"Williams, E.S.",Chronic Wasting Disease,Veterinary Pathology,2005
2000,0091961,"Gotelli, Nicholas J. and Aaron M. Ellison",Forecasting Extinction Risk With NonStationary Matrix Models,Ecological Applications,2006
2000,0091961,"Krumm, C. E., M. M. Conner, and M. W. Miller",Relative vulnerability of chronic wasting disease infected mule deer to vehicle collisions,Journal of Wildlife Diseases,2005
2000,0091961,"Wolfe, L. L., M. W. Miller, and E. S. Williams","Feasibility of ""test and cull"" for managing chronic wasting disease in urban mule deer",Wildlife Society Bulletin,2004
2000,0091961,"Hobbs, N. Thompson and Ray Hilborn",Alternatives to statistical hypothesis testing in ecology:  a guide to self teaching,Ecological Applications,2006
2000,0091961,"Fox, K. A., J. E. Jewell, E. S. Williams, and M. W. Miller",Patterns of Prp(CWD) accumulation during the course of chronic wasting disease infection in orally inoculated mule deer (Odocoileus hemionus),Journal of General Virology,2006
2000,0091961,"Latimer, Andrew M., Shanshan Wu, Alan E. Gelfand, and John A. Silander, Jr.",Building statistical models to analyze species distributions,Ecological Applications,2006
2000,0091961,"Hobbs, N. Thompson, Saran Twombly, and David S. Schimel",Deepening ecological insights using contemporary statistics,Ecological Applications,2006
2000,0091961,"Miller, M. W. and M. M. Conner","Epidemiology of chronic wasting disease in free-ranging mule deer: Spatial, temporal, and demographic influences on observed prevalence patterns",Journal of Wildlife Diseases,2005
2000,0091961,"Wolfe, L. L., M. M. Conner, T. H. Baker, V. J. Dreitz, K. P. Burnham, E. S. Williams, N. T. Hobbs, and M. W. Miller
","Evaluation of antemortem sampling to estimate chronic wasting disease 
prevalence in free-ranging mule deer",Journal of Wildlife Management,2002
2000,0091961,"Conner, M. M., M. W. Miller, M. R. Ebinger, and K. P. Burnham",A meta-baci approach for evaluating management intervention on chronic wasting disease in mule deer,Ecological Applications,2007
2000,0091993,"Gerhardt, H.C., Martinez-Rivera, C.C., Schwartz, J. J., Marshall, V.Y., Murphy, C.G.",Preferences based on spectral differences in acoustic signals in four species of treefrogs,Journal of Experimental Biology,2007
2000,0091993,"Hoebel, G. and H.C. Gerhardt",Reproductive character displacement in the acoustic communication system of green treefrogs (Hyla cinerea).,Evolution,2003
2000,0091993,"Humfeld, S.C.",Intersexual dynamics mediate the expression of satellite mating tactics: Unattractive males and parallel preferences,Animal Behaviour,2008
2000,0091993,"Jang, Y. and H. C. Gerhardt","Divergence in the calling songs between sympatric and allopatric populations of the southern 
wood cricket Gryllus fultoni (Orthoptera: Gryllidae)
",Journal of Evolutionary Biology,2006
2000,0091993,"Holloway, A.K., Cannatella, D.C., Gerhardt, H.C., Hillis, D.M.","Polyploids with different origins and ancestors form a single sexual polyploidy species.
",American Naturalist,2006
2000,0091993,"Jang, Y. and H. C. Gerhardt",Divergence in female calling song discrimination between sympatric and allopatric populations of the southern wood cricket Gryllus fultoni (Orthoptera: Gryllidae),Behavioral Ecology and Sociobiology,2007
2000,0091993,Gerhardt HC,Advertisement-call preferences in diploid-tetraploid treefrogs (Hyla chrysocelis and Hyla versicolor): implications for mate choice and the evolution of communication systems,Evolution,2005
2000,0091993,"Robillard, T., Höbel, G. and H. C. Gerhardt","Evolution of advertisement signals in North American hylid frogs: vocalizations as end-
products of calling behavior",Cladistics,2006
2000,0091993,"Endepols, H., Feng, A.S., Gerhardt, H.C., Schul, J. and W. Walkowiak","Roles of the auditory midbrain and thalamus in selective phonotaxis in female gray treefrogs (Hyla versicolor).  
",Behavioral Brain Research,2003
2000,0091993,Gerhardt HC,Acoustic spectral preferences in two cryptic species of gray treefrogs: implications for mate choice and sensory mechanisms,Animal Behaviour,2005
2000,0091993,Gerhardt HC,Acoustic communication in two groups of closely related treefrogs.,Advances in Behavioral Biology,2001
2000,0091993,"Klump, G.M., Benedix Jr, J.H., Gerhardt, H.C. and P.M. Narins",AM-representation in green treefrog auditory-nerve fibers: neuroethological implications for pattern recognition and sound localization,Journal of Comparative Physiology A,2004
2000,0091993,"Hoebel, G. and H.C. Gerhardt",Sources of selection on signal timing in a tree frog.,Ethology,2007
2000,0091993,"Jang, Y., Bockhorst, A. and H. C. Gerhardt
","Reproductive isolation in the wood cricket Gryllus vernalis (Orthoptera: Gryllidae)
",Ethology,2007
2000,0091993,"Jang, Y. and H.C. Gerhardt",Differential temperature effects on calling songs between allopatric and sympatric populations of Gryllus fultoni (Orthoptera: Gryllidae).,Journal of Insect Behavior,2007
2000,0091993,"Endepols, H., Schul, J., Gerhardt, H.C. and W. Walkowiak","6-Hydroxydopamine lesions in anuran amphibians: a new model system for
Parkinson's disease?",Behavioral Neurobiology,2004
2000,0091993,"Gerhardt, H.C. and G. Hoebel","Mid-frequency suppression in the green treefrog (Hyla cinerea): implications for mechanisms 
and the evolution of acoustic communication. 
",Journal of Comparative Physiology A,2005
2000,0091993,"Marshall, V.T., Schwartz, J.J. and H. C. Gerhardt","The effects of cross-species advertisement call overlap on signal discrimination and 
phonotactic behaviour of grey treefrogs",Animal Behaviour,2006
2000,0091993,"Robillard, T, Hoebel, G. and H.C. Gerhardt",Evolution of advertisement signals in North American hylid frogs: vocalizations as end-points of calling behavior,Cladistics,2006
2000,0091993,"Gerhardt, H.C., Humfeld, S.C. and Marshall, V.T.",Temporal order and the evolution of complex calls,Proceedings of the Royal Society London B,2007
2000,0092308,"Sawant, AP, Vanninen, M, and Healey, CG","PerfViz: A Visualization Tool for Analyzing, Exploring, and Comparing Storage Controller Performance Data",Proceedings Visualization and Data Analysis (VDA 2007),2007
2000,0092308,"Brent M. Dennis, Sarat M. Kocherlakota, Amit P. Sawant, Laura G. Tateosian, Christopher G. Healey",Designing a Visualization Framework for Multidimensional Data,Computer Graphics & Applications,2005
2000,0092308,"Healey, CG, Kocherlakota, S, Rao, V, Mehta, R, and St. Amant, R",Visual Perception and Mixed-Initiative Interaction for Assisted Visualization Design,IEEE Transactions on Visualization and Computer Graphics,2008
2000,0092308,"Brent M. Dennis, Christopher G. Healey",Assisted Navigation for Large Information Spaces,IEEE Visualization 2002 Conference Proceedings,2002
2000,0092308,"Sawant, AP, Raina, R, and Healey, CG",ChipViz: Visualizing Memory Chip Test Data,Third International Symposium on Visual Computing (ISVC 2007),2007
2000,0092308,"Laura G. Tateosian, Brent M. Dennis, Christopher G. Healey",Stevens Dots for 2D Flow Visualization,Symposium on Applied Perception in Graphics and Visualization,2006
2000,0092452,"Brown, J., Johnson, M.H., Paterson, S., Gilmore, R.O., Gsodle, M., Longhi, E., & Karmiloff-Smith, A.",Spatial representation and attention in toddlers with Williams syndrom and Down Syndrome,Neuropsychologia,2003
2000,0092452,"Gilmore, R.O., Baker, T.J., & Grobman, K.H.",Stability in infants? discrimination of optic flow,Developmental Psychology,2004
2000,0092452,"Soska, K.C. & Gilmore, R.O.",Optic flow aids in the formation of cognitive maps,Journal of Vision,2006
2000,0092452,"Gilmore, R.O. & Rettke, H.J.",Four-month-olds' discrimination of optic flow patterns depicting different directions of observer motion,Infancy,2003
2000,0092452,"Gilmore, R.O., Stine, M., Smith, K., Venkatesh, K., Kehn, M. & Klass, D.",Infants' discrimination of optic flow patterns specifying different directions of observer motion,Journal of Vision,2001
2000,0092452,"Kaufman, J., Gilmore, R.O., Johnson, M.H.",Frames of reference for anticipatory action in 4-month-old infants,Infant Behavior & Development,2006
2000,0092452,"Holmes, M.J., Dahlin, M., Soska, K., & Gilmore, R.O.","What are they looking at? Investigating alternative salient cues in displays of optic flow that 
may influence infants' orienting",Journal of Vision,2004
2000,0092452,"Gilmore, R.O., Holmes, M.J., & Soska, K.","Distinguishing stimulus-driven behavior from random responding in psychophysical tests of 
infants? optic flow discrimination",Journal of Vision,2004
2000,0092452,"Gilmore, R.O., Hou, C., Pettet, M., Norcia, A.M.",Development of cortical responses to optic flow,Visual Neuroscience,2007
2000,0092452,"Gilmore, R.O., Hou, C.,  Norcia, A.N. & Pettet, M.",Evoked Brain Activity Distinguishes Looming From Other Optic Flow Patterns,Journal of Vision,2006
2000,0092491,"Oana G. Cula
Kristin J. Dana
Frank P. Murphy
Babar Rao",Skin Texture Modeling,International Journal of Computer Vision,2005
2000,0092491,J. Singh and K. J. Dana,Clustering and Blending for Texture Synthesis,Pattern Recognition Letters,2004
2000,0092491,Jing Wang and Kristin Dana,Relief Texture Shape from Specularities,IEEE Transactions on Pattern Analysis and Machine Intelligence,2006
2000,0092491,Kristin Dana and Oana Cula and Jing Wang,Surface Detail in Computer Models,Image and Vision Computing,2007
2000,0092491,"Kristin J. Dana
Jing Wang",Device for convenient measurement of spatially varying bidirectional reflectance,Journal of the Optical Society of America A,2004
2000,0092491,J. Wang and K. J. Dana,Hybrid Textons: Modeling Surfaces with Reflectance and Geometry,IEEE Conference on Computer Vision and Pattern Recognition,2004
2000,0092491,J. Wang and K. Dana,A Novel Approach for Texture Shape Recovery,International Conference on Computer Vision,2003
2000,0092491,Oana Cula and Kristin Dana and Dongsheng Wang and Dinesh Pai,Polarization Multiplexing for Bidirectional Imaging,Proceedings of the IEEE conference on Computer Vision and Pattern Recognition CVPR,2005
2000,0092491,"Oana G. Cula, Kristin J. Dana, Dinesh K. Pai and Dongsheng Wang",Polarization Multiplexing and Demultiplexing for Appearance-based Modeling,IEEE Transactions on Pattern Analysis and Machine Intelligence,2007
2000,0092491,"Oana G. Cula, Kristin J. Dana",3D Texture Recognition using Bidirectional Feature Histograms,International Journal of Computer Vision,2004
2000,0092491,"O. G. Cula, K. J. Dana, F. P. Murphy, B. K. Rao",Bidirectional Imaging and Modeling of Skin Texture,IEEE Transactions on Biomedical Engineering,2004
2000,0092527,Kathleen Pickering,"Decolonizing Time Regimes: Lakota Conceptions of Work, Economy and Society.",American Anthropologist,2004
2000,0092527,Kathleen Pickering and David Mushinski,The Impact of Welfare Reform on Labor Markets in Impoverished Rural Areas,Journal of Economic Issues,2005
2000,0092527,Kathleen Pickering and Benjamin Jewell,"Nature As Relative: Religious Affiliation, Environmental Attitudes, and Political Constraints on the Pine Ridge Indian Reservation","Journal for the Study of Religion, Nature, and Culture",2008
2000,0092527,Kathleen Pickering and Bethany Mizushima,Lakota Health Care Access and the Perpetuation of Poverty on Pine Ridge,Research in Economic Anthropology,2008
2000,0092527,David Mushinski and Kathleen Pickering,Heterogeneity in Informal Sector Mitigation of Micro-Enterprise Credit Rationing,Journal of International Development,2007
2000,0092530,R.S. Sidhu and N. Chawla,Three-Dimensional (3D) Visualization and Microstructure-Based Modeling of Deformation in a Sn-rich Solder,Scripta Materialia,2006
2000,0092530,N. Chawla and R.S. Sidhu,Microstructure-Based Modeling of Deformation in Pb-free Solders,"J. Mater. Sci. ? Materials in Electronics, Special Issue on Pb-free Solders",2007
2000,0092530,"F. Ochoa, J.J. Williams, and N. Chawla",Effect of Cooling Rates on Microstructure and Mechanical Behavior of Sn-3.5Ag Solder,JOM,2003
2000,0092530,"X. Deng, G. Piotrowski, J.J. Williams, and N. Chawla",Influence of Initial Morphology and Thickness on Growth and Evolution of Cu6Sn5 and Cu3Sn Intermetallics During Thermal Aging of Sn-Ag Solder/Cu Joints,J. Elect. Mater.,2003
2000,0092530,"F. Ochoa, J.J. Williams, and N. Chawla",Effects of Cooling Rate on the Microstructure and Tensile Behavior of a Sn-3.5wt.% Ag Solder,J. Elect. Mater.,2003
2000,0092530,"X. Deng, M. Koopman, N. Chawla, and K.K. Chawla","Young?s Modulus of (Cu, Ag)-Sn Intermetallics Measured by Nanoindentation",Mater. Sci. Eng.,2004
2000,0092530,"55.	N. Chawla, F. Ochoa, V.V. Ganesh, X. Deng, M. Koopman, K.K. Chawla, and S. Scarritt",Measurement and Prediction of Young?s Modulus of a Pb-free Solder,J. Mater. Sci.-  Mater. Elect,2004
2000,0092530,M. Kerr and N. Chawla,Creep Deformation Behavior of a Sn-3.5Ag Solder at Small-Length Scale,JOM,2004
2000,0092530,"X. Deng, N. Chawla, K.K. Chawla, and M. Koopman","Deformation Behavior of (Cu, Ag)-Sn Intermetallics by Nanoindentation",Acta Mater.,2004
2000,0092530,M. Kerr and N. Chawla,Creep Deformation Behavior of a Sn-3.5Ag Solder/Cu Couple at Small Length Scales,Acta Mater.,2004
2000,0092530,"N. Chawla, Y.-L. Shen, X. Deng, and E.S. Ege",An Evaluation of the Lap-Shear Test for Sn-rich Solder/Cu Couples: Experiments and Simulation,J. Elec. Mater.,2004
2000,0092530,"X. Deng, R.S. Sidhu, P. Johnson, and N. Chawla",Influence of Reflow and Thermal Aging on the Shear Strength and Fracture Behavior of Sn-3.5Ag Solder/Cu Joints,Metall. Mater. Trans.,2005
2000,0092530,"Y.-L. Shen, N. Chawla, E.S. Ege, and X. Deng",Deformation Analysis of Lap Shear Testing of Solder Joints,Acta Mater.,2005
2000,0092530,"R.S. Sidhu, S.V. Madge, X. Deng, and N. Chawla",On the Nature of the Interface Between Ag3Sn Intermetallics and Sn in Sn-3.5Ag Solder Alloys,J. Elec. Mater.,2007
2000,0092535,Tim Lieuwen,"Explicit Results for Wave Scattering and Transmission through a Rough Fluid, Fluid Interface",Applied Acoustics,2002
2000,0092535,Tim Lieuwen,Analysis of Acoustic Wave Scattering from Turbulent Premixed Flames,Proceedings of the Combustion Institute,2003
2000,0092535,"Tim LIeuwen, Yedidia Neumeier, Rajesh Rajaram",Measurements of Incoherent Acoustic Wave Scattering from Turbulent Premixed Flames,Proceedings of the Combustion Institute,2003
2000,0092535,Rajesh Rajaram and Tim Lieuwen,Parametric Studies of Acoustic Radiation from Premixed Flames,Combustion Science and Technology,2003
2000,0092535,Ju Hyeoung Cho,Laminar Premixed Flame Response to Equivalence Ratio Oscillations,Combustion and Flame,2005
2000,0092535,Suraj Nair and Tim Lieuwen,Acoustic Detection of Blowout in Premixed Flames,Journal of Propulsion and Power,2005
2000,0092535,Tim Lieuwen,Nonlinear Kinematic Response of Premixed Flames to Harmonic Velocity Disturbances,Proceedings of the Combustion Institute,2005
2000,0092535,"Lieuwen, T; Mohan, S; Rajaram, R; Preetham",Acoustic radiation from weakly wrinkled premixed flames,COMBUSTION AND FLAME,2006
2000,0092554,"Hughes, K.A., J.F. Ayroles, M.M. Reedy, J.M. Drnevich, K.C. Rowe, E.A. Ruedi, C.E. Caceres, and K.N. Paige",Segregating variation in the transcriptome: cis regulation and additivity of effects,Genetics,2006
2000,0092554,"Anderson, L.L., F-S Hu, D.M. Nelson, R.J. Petit and K.N. Paige",Ice-age endurance: DNA evidence of a white spruce refugium in Alaska,Proceedings of the National Academy of Sciences,2006
